"","ux","uy"
"292",-0.054048015941598,-0.497078811972777
"293",-0.00605948604769267,-0.499963282628838
"294",-0.327567024659063,-0.392699844356009
"295",-0.234207952702555,-0.445146634890878
"296",-0.391940865340314,-0.346382358076286
"297",-0.0300094108119571,-0.499099435262719
"298",0.169287727889796,-0.47134166518591
"299",-0.0377658883318284,-0.498573737678508
"300",-0.069789354904447,-0.495129445942021
"301",0.288746134468368,-0.416625669829575
"302",0.0248290308440122,-0.499383519227347
"303",0.176892653076237,-0.46870898928765
"304",-0.010092220817806,-0.499898147078965
"305",0.403373642918456,-0.337289704198694
"306",-0.497148957152402,-0.252842914402279
"307",0.0821720530930107,-0.493247753690479
"308",-0.594484194161429,-0.146588542892237
"309",0.134164818075144,-0.481999801590863
"310",-0.12607109776213,-0.484106078309051
"311",0.10763493762294,-0.488414720202906
"312",-0.321581111736966,-0.396585588574017
"313",-0.0141761207717414,-0.499799037599865
"314",-0.00316429525750762,-0.499989987235523
"315",-0.0692865794551179,-0.49519936990741
"316",-0.342617337295954,-0.382613360184231
"317",0.222437932389501,-0.450521366234284
"318",-0.226911491011661,-0.448511175246865
"319",-0.406860931964078,-0.334464182041322
"320",0.0490272343718824,-0.497596330289845
"321",-0.163658199789701,-0.473215993641594
"322",0.31235853905784,-0.402432143077652
"323",0.2937661518583,-0.413701448022366
"324",-0.0875747941158837,-0.492330655435561
"325",0.284013668684097,-0.4193362360006
"326",0.383342512838027,-0.353048517851027
"327",-0.119198748978664,-0.485791658241921
"328",0.700854990985934,-0.0088022816101061
"329",-0.271231750836144,-0.42643333733836
"330",0.108214729347226,-0.488289572352307
"331",-0.669735470847018,-0.0514543990893226
"332",-0.0379995282394343,-0.49855603585358
"333",0.357286482846496,-0.37234636917518
"334",-0.191557830278697,-0.463305597658918
"335",-0.247738419575882,-0.438625675466044
"336",-0.0301763504567495,-0.499089387873111
"337",-0.643426677866225,-0.0860021102100327
"338",-0.21049124489744,-0.455693435821526
"339",-0.0508833593764283,-0.497410883738569
"340",-1.15577602550001,0.835818221120605
"341",-0.488260741820333,-0.261601447997058
"342",0.00360815631883521,-0.499986981207979
"343",-0.353384772767725,-0.375119202375903
"344",-0.0612737157426758,-0.496245531759086
"345",-0.574446672197745,-0.170011020800936
"346",0.125388678788093,-0.484277679231776
"347",-0.318760283501527,-0.398391881662026
"348",0.634453924836839,-0.0974682172591302
"349",-0.324108039405362,-0.394953978792812
"350",-0.200168871331782,-0.45993242294976
"351",0.0549886703712296,-0.496976246130804
"352",0.111400202927813,-0.487589994787642
"353",0.052702961479498,-0.497222397851291
"354",0.247704329633616,-0.438642565080761
"355",-0.25810039951433,-0.433384183770543
"356",1.04669680160921,0.595574194498956
"357",0.0652667643250628,-0.495740249474537
"358",-0.0560188939515205,-0.496861883520448
"359",0.059768857638603,-0.496427683656576
"360",0.0179253537817358,-0.4996786816918
"361",-0.434078649967042,-0.31157572564279
"362",0.0446576293166714,-0.498005696143815
"363",0.356394673347801,-0.372982836809314
"364",0.467533232827395,-0.281412676201965
"365",0.0531099114372217,-0.49717933730713
"366",-0.0531372352023777,-0.497176434235047
"367",0.207821841018729,-0.456810082395586
"368",0.000146989093767625,-0.499999978394206
"369",-0.547353162442475,-0.200404515564221
"370",-0.341527179200271,-0.383359185867506
"371",-0.711473505355174,0.00619454882237935
"372",-0.101621399773222,-0.489673091108131
"373",-0.860198075545334,0.239940729171896
"374",0.0832974118572133,-0.49306154117789
"375",-0.342826391229048,-0.382470065476868
"376",0.709101130420575,0.00282441316373683
"377",0.0158143120396896,-0.499749907534711
"378",0.649958773136179,-0.077553593223313
"379",-0.453683069498483,-0.294171672450435
"380",-0.435526458674952,-0.310316703794056
"381",0.328820478115261,-0.391877093172051
"382",-0.313250056004831,-0.40187440241297
"383",-0.62744758614611,-0.10630952663942
"384",-0.618486594871839,-0.117474331963838
"385",-0.317091709622439,-0.399452847688719
"386",0.32194658285903,-0.396350397785394
"387",-0.134423796506784,-0.481930242932703
"388",-0.0332538213387656,-0.498894183366369
"389",0.0335398280169096,-0.498875079936596
"390",-0.0199878402209718,-0.499600486243301
"391",1.16269533134262,0.851860433525929
"392",-0.071093203162139,-0.494945756464147
"393",-0.485930933100758,-0.263871128255827
"394",-0.145372199668408,-0.478866923563569
"395",-0.305202052303033,-0.406851707270016
"396",0.883301514205469,0.280221564997674
"397",-0.516001685514124,-0.233742260546584
"398",0.447491763994172,-0.299751121157384
"399",-0.516274528057691,-0.233460611678808
"400",-0.0833160254631689,-0.493058439901021
"401",-0.156550790596687,-0.475491849963552
"402",0.0281687032307131,-0.4992065241583
"403",-0.162408979293147,-0.473623323444958
"404",0.00544749966830081,-0.499970324747364
"405",-0.456693247005193,-0.291431278139854
"406",-0.818356893344237,0.169708004884031
"407",0.280413056233137,-0.421368517893991
"408",-0.472342203671096,-0.276892842631133
"409",0.0377932340051204,-0.498571671463434
"410",0.337758085293591,-0.385919475818807
"411",0.13661654466973,-0.481335919722504
"412",-0.440512495574299,-0.305948741242903
"413",0.54768162371981,-0.200044839039632
"414",0.278095252749091,-0.422663030398419
"415",0.666998557255177,-0.0551129246195128
"416",0.126711081674188,-0.483944301780957
"417",0.355988689927226,-0.373272052643898
"418",0.0884707674098632,-0.49217292331391
"419",0.125912403984893,-0.484146066522745
"420",-0.255449776981145,-0.434745411440283
"421",0.0832776710127944,-0.493064829510685
"422",0.254369751256952,-0.435296029645477
"423",-0.484449082297438,-0.26530908666117
"424",0.0206815183736627,-0.49957227479776
"425",-0.254018741412352,-0.435474479011285
"426",0.0817981602019851,-0.49330906098757
"427",-0.0261977837286363,-0.499313676127708
"428",-0.521820331493284,-0.227703541640239
"429",-0.363159126235695,-0.368115449031727
"430",-0.0441147970408155,-0.498053884682048
"431",0.101426627198402,-0.489712639295156
"432",-0.337477702554971,-0.386108800278218
"433",-0.522535281793143,-0.22695687928136
"434",0.180939004276554,-0.467261076731409
"435",0.440360937869129,-0.306082244399021
"436",-0.288763042786229,-0.416615905120838
"437",-0.510405076641055,-0.239486657739039
"438",-0.473012301700439,-0.276259362440053
"439",-0.551469692987768,-0.195881177715976
"440",-0.425765012349066,-0.3187241542594
"441",-0.900130730330706,0.310235331685689
"442",-0.177856507348928,-0.468367062793641
"443",-0.371927778225266,-0.361669727784418
"444",0.243383580463014,-0.440764432761003
"445",0.145943008146243,-0.478700638373226
"446",0.00247701773733827,-0.499993864383129
"447",-0.314904457338222,-0.40083518274852
"448",0.564933640029825,-0.180849982362652
"449",-0.0741926945028726,-0.494495444082403
"450",0.357408085987229,-0.372259460070946
"451",0.230299672694256,-0.446962060756919
"452",0.492859938246321,-0.257089081271833
"453",0.140404689068119,-0.480286523287685
"454",-0.407044958924997,-0.334314401413747
"455",-0.0320107706219406,-0.498975310564189
"456",0.293415105137782,-0.413907576076984
"457",0.238181999778287,-0.443269334981616
"458",0.796281113393578,0.134063611547316
"459",-0.427294772779906,-0.317419177154969
"460",0.107455516382958,-0.488453311998872
"461",-0.116055260204695,-0.486531176578821
"462",0.268255663525149,-0.428038898986682
"463",0.15610081355763,-0.475632536006646
"464",-0.395127911704338,-0.343873933392169
"465",0.153986027302988,-0.476288303395443
"466",0.139964350718184,-0.480409980528037
"467",-0.199647232341514,-0.460140982618373
"468",-0.322977065291863,-0.395685815295456
"469",-0.639940724555975,-0.0904758690547738
"470",-0.155549573143361,-0.475804330294918
"471",0.163505861306421,-0.473265833318445
"472",0.219819322339618,-0.451679465526151
"473",0.602807572363127,-0.136623030701673
"474",0.237220607482672,-0.443726383385552
"475",-0.335199590109606,-0.387641234790352
"476",0.175706877809088,-0.469127093090582
"477",0.104508745345786,-0.48907792214625
"478",-0.51379214170818,-0.236017635118921
"479",-0.0156331308994193,-0.499755605218282
"480",-0.329245772528846,-0.391597221271883
"481",0.189580546990164,-0.46405921620291
"482",-0.124181889211932,-0.484578858391756
"483",-0.116162932316625,-0.486506173155603
"484",-0.234118454560145,-0.445188549234369
"485",0.00773485161145179,-0.499940172070549
"486",-0.496103955060636,-0.253880865773194
"487",0.577602414215487,-0.166375451092441
"488",0.186094279922503,-0.465368918980125
"489",-0.117198779121601,-0.486264446172406
"490",0.560536936593047,-0.185798342714882
"491",0.0435631996172072,-0.498102247639111
"492",-0.190836927836665,-0.463581266973863
"493",0.270142219351424,-0.427023181323887
"494",0.213555207054702,-0.454394173539823
"495",-0.436088207101391,-0.309827075627094
"496",0.396498555920979,-0.342788895152579
"497",0.0290700091951185,-0.499154934565396
"498",0.143154226908312,-0.479506867318284
"499",0.346175440983245,-0.380162564060056
"500",-0.0668421422899838,-0.495532128014086
"501",-0.0864252079149559,-0.492530683436857
"502",0.01578298088514,-0.499750897514379
"503",-0.0381073148720636,-0.498547832553241
"504",0.0417846903907194,-0.498254039648952
"505",-0.898082972840117,0.306553026105342
"506",-0.0802389232929223,-0.493561715188793
"507",0.0424730536576437,-0.498196039712995
"508",-0.0435807827928607,-0.498100715371162
"509",-0.273319679003044,-0.425296353069673
"510",-0.309564704484829,-0.40416969373722
"511",0.398757035544997,-0.340992826603366
"512",0.0374978155147992,-0.498593913831618
"513",0.214195974880407,-0.454120084345032
"514",0.0358428653626325,-0.498715289002596
"515",0.27993856763715,-0.421634398349261
"516",0.0283745674008912,-0.499194883924812
"517",0.052769660924769,-0.497215362885885
"518",0.501581036367821,-0.248416463956183
"519",-0.016421587693602,-0.499730331457621
"520",-0.0613412734990274,-0.496237248165518
"521",0.104810410493746,-0.489014777852132
"522",-0.130412714083494,-0.482992524005377
"523",-0.251696473722324,-0.436648885115747
"524",-0.0204057424505372,-0.499583605675042
"525",0.400364340359844,-0.339708394968227
"526",-0.323467105475533,-0.39536903167528
"527",0.452210896500579,-0.295505305086143
"528",0.421317668648778,-0.322491422084359
"529",-0.744010783168674,0.0535520454712632
"530",-0.0415025249533603,-0.498277540422496
"531",0.447089501224648,-0.300110977894695
"532",-0.345182402105261,-0.380849109276842
"533",-0.407374173676407,-0.334046282621465
"534",0.11446121536081,-0.486898630178126
"535",0.356752701486609,-0.372727509982007
"536",0.0377367121667354,-0.498575940554845
"537",-0.321480774053134,-0.396650111914198
"538",0.421973491369889,-0.321938372581106
"539",-0.242280585360658,-0.441300117957297
"540",0.174509120334318,-0.469546566920142
"541",-0.404529667348876,-0.336355748234608
"542",0.179695114609476,-0.467709665785487
"543",-0.174074325205962,-0.469698129304089
"544",0.43304021156745,-0.312476175165618
"545",-0.13033850482443,-0.483011874160132
"546",0.146577387198001,-0.478515069562207
"547",-0.334409889128309,-0.388170026053192
"548",0.336873046135333,-0.386516550787502
"549",0.380984916853769,-0.354850493129926
"550",-0.0145021758189114,-0.499789686896517
"551",-0.510903053847518,-0.23897806956928
"552",0.248750380341035,-0.43812324828019
"553",0.299396434971627,-0.410361774726281
"554",-0.254064165186504,-0.435451399968085
"555",-0.578305626406245,-0.16556260246688
"556",0.0754369455397497,-0.494309267247633
"557",0.17412981381909,-0.469678807939329
"558",-0.118220526038761,-0.486023907223119
"559",0.393309602739326,-0.345307556393034
"560",0.562463433116498,-0.183634886406803
"561",-0.518563322281572,-0.231092080784298
"562",0.334799957452073,-0.38790898849009
"563",-0.609473221380882,-0.12854239241961
"564",0.1592670805226,-0.474633997061808
"565",-0.163918550674862,-0.473130708744653
"566",-0.282256852587463,-0.420331069167419
"567",-0.0723150869940467,-0.494770528193043
"568",-0.533286350252283,-0.215605668634599
"569",0.150710542491669,-0.477286332381867
"570",-0.666243617470987,-0.0561194421791734
"571",-0.453400150676914,-0.294428303366152
"572",-0.241358234164094,-0.44174620280119
"573",-0.245851209789707,-0.439557182644938
"574",-0.332096549772303,-0.389711881629332
"575",-0.0735412284263227,-0.494591687721547
"576",-0.147700087142732,-0.478184684258029
"577",0.268878769703624,-0.427704207202666
"578",-0.569339957391183,-0.175852012917806
"579",0.0170511284497063,-0.499709259018592
"580",-0.484708282858479,-0.265057880528385
"581",-0.377527080384518,-0.357473303576342
"582",-0.210073562069941,-0.455869098519246
"583",-0.392052272677778,-0.346295015488189
"584",0.193487076184566,-0.462562751349548
"585",-0.196242301341272,-0.461488959164281
"586",-0.584971021501766,-0.15780890400318
"587",0.426095402404643,-0.318442708049625
"588",0.380270761883437,-0.355394147656591
"589",-0.166395768619276,-0.472312448185601
"590",-0.161323683572368,-0.473974669118642
"591",-0.257892059916069,-0.433491685432247
"592",0.0235507217765984,-0.499445363503801
"593",-0.300050325724438,-0.409969802032658
"594",-0.373414670689913,-0.360561483713544
"595",0.432335030572414,-0.31308642133995
"596",0.149658639013701,-0.477602291768567
"597",0.0347259378063235,-0.498794109243471
"598",-0.056119343249136,-0.496850619313286
"599",0.244221154367823,-0.440356027759248
"600",0.17698068621866,-0.468677836705572
"601",-0.434175620088634,-0.31149153092065
"602",0.27312602290386,-0.42540217561272
"603",0.352704986483098,-0.375599192509957
"604",-0.265316613227576,-0.429607094745449
"605",-0.0692585091081868,-0.495203258916111
"606",-0.23516375470032,-0.444698008475248
"607",0.330655616104423,-0.390666863538605
"608",0.234920981851204,-0.444812132286066
"609",0.116882448255977,-0.486338493289689
"610",0.207314379012966,-0.457020748254468
"611",-0.111859901855594,-0.487487362356857
"612",0.460069768630678,-0.288335807992114
"613",-0.344766473221184,-0.381136078942626
"614",0.139413500463013,-0.480563875888649
"615",-0.196033888725433,-0.461570714471184
"616",-0.106187598721313,-0.488724193877801
"617",-0.27208467607339,-0.425969929046039
"618",0.0384243885438715,-0.49852356636503
"619",0.315620121184104,-0.400383939103731
"620",-0.560360670664577,-0.185995918772345
"621",-0.0419422662236828,-0.498240846304022
"622",-0.115546545424724,-0.486648995840412
"623",-0.116827849963287,-0.486351253472956
"624",-0.116487648806448,-0.486430627675546
"625",0.535305013231608,-0.213448542809108
"626",-0.362987070398767,-0.368240386723321
"627",-0.874713529555802,0.265123758787969
"628",0.15740146487589,-0.475224778854924
"629",0.161048759185625,-0.47406329716477
"630",-0.0251142200508769,-0.499369275951236
"631",-0.341037511094272,-0.383693416026624
"632",0.0803769777100783,-0.493539541454194
"633",0.173611090080145,-0.469859189401184
"634",0.0603905450880085,-0.496352982063973
"635",0.191995882659577,-0.46313758104177
"636",-0.235774637465546,-0.44441032032799
"637",0.222689393727068,-0.450409433921471
"638",0.416318410986667,-0.326678980673536
"639",-0.112513849384364,-0.487340633696713
"640",0.315813333855302,-0.4002619381592
"641",-0.223222304487989,-0.450171802779071
"642",-0.265893134894223,-0.429300840816123
"643",-0.138231425929767,-0.480892072885423
"644",0.528922412339232,-0.220241081725247
"645",-0.196446838341867,-0.461408639705485
"646",0.0486205100589122,-0.497636046001611
"647",-0.0970692186529468,-0.490577566790106
"648",-0.10125914832118,-0.489746584881269
"649",-0.486974970772272,-0.262855377841344
"650",0.087885997056693,-0.492276051521351
"651",-0.250856168229395,-0.437071182861266
"652",0.401440338491372,-0.338845654631933
"653",0.164936126669699,-0.472796074119197
"654",-0.105445020881088,-0.488881347571387
"655",-0.591628668571146,-0.149975518524733
"656",0.00031440043705275,-0.499999901152365
"657",0.180164509881549,-0.467540749379141
"658",-0.00491614367538086,-0.499975831531363
"659",-0.172902089281013,-0.470104867522261
"660",-0.0610860994059683,-0.496268488459364
"661",0.796428475394875,0.134298316419805
"662",0.431294212723724,-0.313985302071023
"663",-0.125237519879971,-0.484315563614314
"664",0.283745552755148,-0.419488461291675
"665",-0.521214887437926,-0.228335041113071
"666",0.285319166909839,-0.418592972993876
"667",0.238961984138219,-0.442897170136726
"668",-0.200139685434057,-0.459944106314357
"669",-0.224040186476358,-0.449805994843639
"670",0.115545232734498,-0.486649299192331
"671",0.0651128867589917,-0.495760311977911
"672",-0.0566526567482624,-0.496790476483364
"673",-0.15923837105739,-0.474643141182989
"674",-0.0141210085742098,-0.499800597116847
